incident_id,date_int,latitude,longitude,snapshot_quarter,severity_economic_usd,severity_casualties
7419,20210606,-43.164307613847754,129.0319254137014,202102,0.0,2
7420,20210608,-21.34989594147229,-176.91456903209,202102,0.0,1
7421,20210609,-34.46562899366853,-80.18105172359611,202102,0.0,1
7422,20210611,56.36102580384453,19.834482538862346,202102,0.0,1
7423,20210612,15.908562048031357,109.10370777824016,202102,0.0,2
7424,20210614,23.32253957868599,-120.29211644013449,202102,0.0,3
7425,20210615,30.269008033496263,-161.91157990371948,202102,0.0,0
7426,20210617,0.5037472524991742,-139.5609940007505,202102,0.0,0
7427,20210618,-44.43153590474023,47.16960576245751,202102,0.0,0
7428,20210620,-3.3090014076033185,-37.84507672553079,202102,0.0,1
7429,20210621,55.48588760696758,32.867633503035734,202102,0.0,1
7430,20210623,-56.84081580682757,-50.596416894180635,202102,0.0,0
7431,20210625,30.77509335022188,-60.17806080181306,202102,0.0,3
7432,20210626,31.38566650707223,-23.91336666318415,202102,0.0,2
7433,20210628,41.04213055771217,56.73984637864385,202102,0.0,3
7434,20210629,17.227663341192894,22.515114754056867,202102,0.0,1
7435,20210701,48.962762888036536,170.8788351503672,202103,0.0,2
7436,20210702,29.584207898451666,110.94395032139676,202103,0.0,0
7437,20210704,-48.3884418368298,-88.5533104896434,202103,0.0,2
7438,20210705,-42.86790347981973,133.78393701780738,202103,0.0,0
7439,20210707,50.216238734698834,-73.61771882045471,202103,0.0,1
7440,20210708,-16.096776033039085,120.86232917633197,202103,0.0,3
7441,20210710,15.200293128043839,-69.33575364758445,202103,0.0,1
7442,20210711,24.402060759202428,-134.09219429990557,202103,0.0,0
7443,20210713,3.419232854031435,158.98472211897047,202103,0.0,1
7444,20210714,43.506967833114444,3.314111071809805,202103,0.0,0
7445,20210716,-52.5067401224493,-97.06193995060865,202103,0.0,1
7446,20210717,1.6966380484502466,26.264437887608437,202103,0.0,0
7447,20210719,2.1300386624167658,-34.985465920783696,202103,0.0,0
7448,20210720,19.635343719791223,86.83611843210991,202103,0.0,1
7449,20210722,-54.14669698300855,-55.255649005453094,202103,0.0,2
7450,20210723,-47.06186282028718,19.917683153135954,202103,0.0,0
7451,20210725,28.679591060868503,170.44290085258746,202103,0.0,0
7452,20210727,57.91055102960391,-148.40801883442248,202103,0.0,3
7453,20210728,32.478545869537,174.53520080526886,202103,0.0,3
7454,20210730,-43.473248173141094,-27.017126516922445,202103,0.0,2
7455,20210731,-34.71912951308035,-171.76238166665624,202103,0.0,3
7456,20210802,47.53198204327116,-39.10955868258509,202103,0.0,1
7457,20210803,14.609030791167925,-177.8419905530539,202103,0.0,3
7458,20210805,42.05130626645743,72.500833576551,202103,0.0,2
7459,20210806,36.18474045894341,115.08702888891577,202103,0.0,0
7460,20210808,-9.841245835263386,94.86025007919034,202103,0.0,1
7461,20210809,32.81822278674869,-151.99954456723984,202103,0.0,2
7462,20210811,-19.025041876043502,-55.282612154278766,202103,0.0,3
7463,20210812,-52.55322548703673,109.30294533528223,202103,0.0,2
7464,20210814,58.708289569493274,-164.06247828678084,202103,0.0,2
7465,20210815,40.04293445563711,-104.15218947759836,202103,0.0,2
7466,20210817,32.79325981538982,120.19488282976721,202103,0.0,1
7467,20210818,-42.00782752671456,-93.28906305051378,202103,0.0,3
7468,20210820,17.91755371497861,-63.758292763849425,202103,0.0,2
7469,20210821,29.89424204201721,26.03800914107822,202103,0.0,1
7470,20210823,-34.832181333756544,-75.92137177366638,202103,0.0,0
7471,20210824,43.852065313881624,-91.29204385185031,202103,0.0,2
7472,20210826,-41.642581788133974,-119.00242198227043,202103,0.0,1
7473,20210827,5.302088058118699,-178.08071176001465,202103,0.0,1
7474,20210829,-41.58523407979272,59.94844263326769,202103,0.0,0
7475,20210831,-31.66960289010301,166.80727029180946,202103,0.0,0
7476,20210901,-54.45880084883928,-99.64153749079576,202103,0.0,0
7477,20210903,-35.24214504290456,166.64130770803104,202103,0.0,0
7478,20210904,36.67730082984569,-144.7910545557284,202103,0.0,3
7479,20210906,-15.141778876367688,165.71877953148885,202103,0.0,3
7480,20210907,9.298541884736025,86.91865017058558,202103,0.0,2
7481,20210909,31.994013725404685,14.426940294425066,202103,0.0,2
7482,20210910,-25.229017517360894,-109.68717521216078,202103,0.0,0
7483,20210912,34.069336243337716,131.3772581731298,202103,0.0,3
7484,20210913,-45.047344858756844,-99.45184898586821,202103,0.0,0
7485,20210915,59.91548006455095,-160.12242817044134,202103,0.0,2
7486,20210916,9.585395542163553,94.89368685982384,202103,0.0,1
7487,20210918,30.505295643659082,61.829356669845765,202103,0.0,1
7488,20210919,37.39700335155011,-138.63724284614037,202103,0.0,2
7489,20210921,-42.08995811863725,-20.721485037689718,202103,0.0,1
7490,20210922,-40.05552454039187,131.55364851708902,202103,0.0,3
7491,20210924,29.294382134811002,170.75622607461548,202103,0.0,2
7492,20210925,40.004695628887376,-1.7002241555039461,202103,0.0,2
7493,20210927,-45.947556062980254,45.1970887058294,202103,0.0,3
7494,20210928,-45.82104698827322,-23.652942210114816,202103,0.0,2
7495,20210930,8.770498227048037,27.008643513741163,202103,0.0,3
7496,20211001,46.12663892752313,89.06427868284283,202104,0.0,2
7497,20211003,-41.41258986596941,44.318283026645645,202104,0.0,0
7498,20211005,5.493325303618832,-179.18569152055323,202104,0.0,3
7499,20211006,8.368970856280882,-58.677373269855096,202104,0.0,1
7500,20211008,4.343382853599266,-162.11730011975385,202104,0.0,0
7501,20211009,-37.15110312141364,134.61008748996363,202104,0.0,0
7502,20211011,27.8140065801786,-121.940787886115,202104,0.0,1
7503,20211012,38.32054681140977,68.45928363550678,202104,0.0,1
7504,20211014,-23.72699807271458,8.64002021696507,202104,0.0,1
7505,20211015,29.507820301297997,123.00906200662513,202104,0.0,0
7506,20211017,-21.60069124013428,132.52282059942746,202104,0.0,0
7507,20211018,-40.65818647025121,-137.45489754532775,202104,0.0,3
7508,20211020,-50.89909755387135,50.120840218028206,202104,0.0,2
7509,20211021,-23.939242110728713,174.39587412923328,202104,0.0,1
7510,20211023,-21.89087813006345,56.17200137039541,202104,0.0,0
7511,20211024,54.05877694723081,-84.43913615782616,202104,0.0,0
7512,20211026,-1.3625198921211776,-119.5688641560648,202104,0.0,2
7513,20211027,-55.35517636140086,16.51396038123707,202104,0.0,1
7514,20211029,-53.509420379163586,-157.2404988147074,202104,0.0,0
7515,20211030,50.24881943442767,-59.91088222850537,202104,0.0,2
7516,20211101,-55.05308873989327,52.74343282052658,202104,0.0,0
7517,20211102,42.61392622313548,-30.461322690717196,202104,0.0,2
7518,20211104,-10.753568533574494,-118.36579748955549,202104,0.0,0
7519,20211105,6.334498222678022,-120.66147213180672,202104,0.0,0
7520,20211107,42.107240859724996,132.59388886002898,202104,0.0,3
7521,20211109,4.621137866800396,-139.57397328993295,202104,0.0,3
7522,20211110,40.1190158889445,-39.402792437532696,202104,0.0,1
7523,20211112,40.8927477862606,2.8123856009884207,202104,0.0,2
7524,20211113,-53.25504838950283,118.39113093008513,202104,0.0,1
7525,20211115,-39.154088174430484,103.84742241812955,202104,0.0,0
7526,20211116,-34.96855647641986,-33.50608259114094,202104,0.0,3
7527,20211118,-4.052791892875916,-146.17375918679045,202104,0.0,0
7528,20211119,-11.447062065468486,-41.7650633422526,202104,0.0,2
7529,20211121,-54.38540417013752,158.55560570551103,202104,0.0,1
7530,20211122,-28.8425908368723,12.987990418461067,202104,0.0,1
7531,20211124,-59.281683605915376,-81.00007371904442,202104,0.0,2
7532,20211125,-16.47757420222677,19.81805538754719,202104,0.0,1
7533,20211127,42.206104319213594,-71.9961669438009,202104,0.0,2
7534,20211128,-11.0109458324929,2.835058038842476,202104,0.0,1
7535,20211130,-42.1269506144706,-56.23073975532486,202104,0.0,0
7536,20211201,39.36563698033655,96.88855419241031,202104,0.0,0
7537,20211203,-37.031944760210735,66.1525681447174,202104,0.0,3
7538,20211204,36.432338207323596,68.74957115898482,202104,0.0,1
7539,20211206,0.861139767763099,-129.93354670736818,202104,0.0,2
7540,20211207,-9.672611850450387,33.90550453801288,202104,0.0,2
7541,20211209,-4.547823772897694,-146.1151919074586,202104,0.0,1
7542,20211210,18.36412392003345,-153.17925122501174,202104,0.0,1
7543,20211212,-11.486114862491547,26.164094236176595,202104,0.0,0
7544,20211214,-50.065031896801884,9.589965522401457,202104,0.0,1
7545,20211215,-39.588846711321,-2.615965996632724,202104,0.0,0
7546,20211217,33.6931362724727,-173.9475767355878,202104,0.0,3
7547,20211218,-50.91123372660236,153.15851043558348,202104,0.0,1
7548,20211220,13.668061725341232,-18.074021268116724,202104,0.0,1
7549,20211221,-57.77472457384135,136.73399934415426,202104,0.0,1
7550,20211223,-26.872077831372145,53.584659826985416,202104,0.0,0
7551,20211224,-17.860753249461766,7.803665049499386,202104,0.0,3
7552,20211226,-3.6557274753484847,-157.7847006146231,202104,0.0,1
7553,20211227,-17.87756633760064,-72.95450116005557,202104,0.0,1
7554,20211229,-54.43777803504109,29.01427305174161,202104,0.0,2
7555,20211230,12.14128792347907,55.91251967051096,202104,0.0,2
7556,20220101,15.074044235671494,-42.7507012648168,202201,0.0,1
7557,20220102,12.689888485363582,-57.14767230405914,202201,0.0,1
7558,20220104,2.565471965750149,95.93450979746228,202201,0.0,1
7559,20220105,58.806347031147496,-172.4157518464623,202201,0.0,2
7560,20220107,-19.471839410053192,167.1374490238381,202201,0.0,3
7561,20220108,19.073069760832283,-134.6870945319252,202201,0.0,2
7562,20220110,-29.307280271292058,175.40603832484703,202201,0.0,0
7563,20220111,-17.690361205916908,-104.46316004098757,202201,0.0,0
7564,20220113,27.978428704883086,-174.65973533103318,202201,0.0,3
7565,20220115,51.53492241523175,116.13088918438558,202201,0.0,3
7566,20220116,57.291664465148415,-147.66085574697098,202201,0.0,1
7567,20220118,-22.951179679459443,24.432432574449848,202201,0.0,2
7568,20220119,35.68546504389559,50.216803232958114,202201,0.0,0
7569,20220121,55.332163955698675,-161.74570726001352,202201,0.0,0
7570,20220122,-56.61417354781116,48.94966252494703,202201,0.0,1
7571,20220124,25.409481352573508,66.03197218887868,202201,0.0,0
7572,20220125,20.053176528088585,-99.88391719905742,202201,0.0,1
7573,20220127,-35.91681363404811,166.27380873278037,202201,0.0,1
7574,20220128,39.19978457814591,-55.42449101869596,202201,0.0,0
7575,20220130,50.26599401332342,-88.2958495076265,202201,0.0,1
7576,20220131,-22.322330511683518,-66.10734379935617,202201,0.0,2
7577,20220202,-29.1995595380957,-2.0012642171270443,202201,0.0,1
7578,20220203,17.731831649000455,133.0619193198225,202201,0.0,3
7579,20220205,12.047874880901716,89.32331154730201,202201,0.0,3
7580,20220206,-42.23382548031694,138.9388273992705,202201,0.0,3
7581,20220208,-6.819221240699193,91.2160916862228,202201,0.0,3
7582,20220209,37.65331205515578,88.53547094928479,202201,0.0,3
7583,20220211,33.655024970803126,120.10356082237513,202201,0.0,3
7584,20220212,19.739284453743082,-98.91446301886637,202201,0.0,0
7585,20220214,-51.766538328110144,80.59496860151239,202201,0.0,3
7586,20220215,48.261866069411994,162.78399114238198,202201,0.0,2
7587,20220217,-36.70654419856427,-123.35020475893819,202201,0.0,3
7588,20220219,37.507155548696886,-63.85681524332931,202201,0.0,3
7589,20220220,25.40611971194346,-168.80742522449202,202201,0.0,3
7590,20220222,-17.645583799821893,8.781352928584681,202201,0.0,0
7591,20220223,37.12441233421967,-95.46525453837876,202201,0.0,1
7592,20220225,44.60455442414643,-74.62997808735369,202201,0.0,3
7593,20220226,-17.108884523705434,-77.19839140675883,202201,0.0,1
7594,20220228,-24.362762097083632,-91.52929909220619,202201,0.0,0
7595,20220301,52.82935118089277,0.27783006731041837,202201,0.0,1
7596,20220303,59.83947726695607,67.59301330099379,202201,0.0,3
7597,20220304,43.301844623512906,-177.08798792100112,202201,0.0,2
7598,20220306,-54.92034371761328,82.84933148655034,202201,0.0,3
7599,20220307,37.41662604608105,-155.25564015518995,202201,0.0,2
7600,20220309,-23.63981746194993,-159.4451650791919,202201,0.0,0
7601,20220310,35.89288442452569,-176.67137981941866,202201,0.0,2
7602,20220312,16.233421764079395,-23.45413515465677,202201,0.0,0
7603,20220313,-11.04781413191683,112.22078853219932,202201,0.0,2
7604,20220315,-20.729617203756078,-137.56620740032787,202201,0.0,0
7605,20220316,4.592822582776321,143.1013808253079,202201,0.0,1
7606,20220318,-11.606623714932702,47.86788021466944,202201,0.0,0
7607,20220319,51.13040632129241,144.7285317965363,202201,0.0,3
7608,20220321,9.573039066816506,44.11131829426441,202201,0.0,1
7609,20220322,59.78725684278554,146.58113680721436,202201,0.0,2
7610,20220324,46.012349350885785,-94.8977988887356,202201,0.0,2
7611,20220326,-48.03943991015747,149.07880571880105,202201,0.0,2
7612,20220327,4.9968786235098435,51.93800264836716,202201,0.0,3
7613,20220329,50.08271413022618,-64.84772797576,202201,0.0,2
7614,20220330,-33.021025323558106,74.3706306663461,202201,0.0,1
7615,20220401,-18.999731326608185,-6.914107560817058,202202,0.0,0
7616,20220402,-48.365978086071294,-99.20033577755824,202202,0.0,2
7617,20220404,49.33130863139496,-19.90038804505832,202202,0.0,2
7618,20220405,-41.67394614704938,148.37228934859974,202202,0.0,3
7619,20220407,15.059387963378171,-118.6949067567535,202202,0.0,2
7620,20220408,44.198370973556024,-93.47495266483044,202202,0.0,0
7621,20220410,-14.545851254851783,-157.90724680168904,202202,0.0,0
7622,20220411,3.2063873686530826,-137.66359800061744,202202,0.0,3
7623,20220413,49.6797210433117,117.90599077195105,202202,0.0,3
7624,20220414,-20.116348952339195,-37.229154135725,202202,0.0,2
7625,20220416,-18.670791620655066,147.85820123321906,202202,0.0,2
7626,20220417,-57.40937625355703,82.62341277607726,202202,0.0,3
7627,20220419,49.653263166371815,-118.23924302759868,202202,0.0,2
7628,20220420,23.28149430395598,-25.8042728967105,202202,0.0,2
7629,20220422,-38.55915774372437,4.118325554711788,202202,0.0,1
7630,20220423,19.703694607572828,154.6258809442037,202202,0.0,3
7631,20220425,-10.136634740426032,-20.086609346841556,202202,0.0,0
7632,20220426,42.28072102980022,-22.396165707808677,202202,0.0,1
7633,20220428,-33.97795944133986,1.3477362083638695,202202,0.0,3
7634,20220430,27.15994217072125,9.004514987553506,202202,0.0,3
7635,20220501,-32.656931005921315,-57.7578399422611,202202,0.0,3
7636,20220503,-25.125421264778595,156.02873308905066,202202,0.0,0
7637,20220504,31.617986938011853,26.4974497684737,202202,0.0,0
7638,20220506,18.813178442118087,47.41246668900774,202202,0.0,3
7639,20220507,-50.69015768056916,-11.547001683438054,202202,0.0,0
7640,20220509,-25.35283339019343,-3.6286145311175346,202202,0.0,2
7641,20220510,-25.87333262638029,-166.86115337663068,202202,0.0,0
7642,20220512,-47.08798320018822,172.40604645607107,202202,0.0,2
7643,20220513,29.27706837326069,64.55807750156521,202202,0.0,2
7644,20220515,-30.78184073079489,175.11572984562054,202202,0.0,3
7645,20220516,-42.85218513663239,-34.67536157579289,202202,0.0,2
7646,20220518,0.3657851441571083,-161.1792204162573,202202,0.0,1
7647,20220519,-11.933350488819379,145.77899915361337,202202,0.0,2
7648,20220521,17.95770541809138,105.15806004826061,202202,0.0,2
7649,20220522,-56.825883115019586,-116.81990246868091,202202,0.0,2
7650,20220524,-30.356611258972052,29.93050541860228,202202,0.0,2
7651,20220525,-56.44310156362258,-105.01713323716368,202202,0.0,1
7652,20220527,-21.869428455056912,117.3967138758859,202202,0.0,0
7653,20220528,37.17530623643344,-70.23755929173467,202202,0.0,2
7654,20220530,-34.45250798575404,26.265624981760737,202202,0.0,1
7655,20220531,-51.92128627886039,-143.48568779530646,202202,0.0,3
7656,20220602,17.985460350786227,28.877113617211535,202202,0.0,0
7657,20220604,31.815123330320432,-59.31879145918623,202202,0.0,3
7658,20220605,-53.03260362695972,61.539090745693784,202202,0.0,1
7659,20220607,16.595362497625572,120.41522956846012,202202,0.0,2
7660,20220608,28.25410903662177,6.608918073852436,202202,0.0,3
7661,20220610,-49.336375555446544,149.84424259890625,202202,0.0,3
7662,20220611,51.93439030395301,57.342388304035836,202202,0.0,1
7663,20220613,10.982260332088615,129.51511693285573,202202,0.0,1
7664,20220614,55.022599340394805,13.271929249860307,202202,0.0,2
7665,20220616,31.19610834125905,-98.36780888057909,202202,0.0,3
7666,20220617,-38.69187152871453,-157.0705004309601,202202,0.0,2
7667,20220619,57.83704398957569,-131.2444166958985,202202,0.0,3
7668,20220620,4.265480323521203,-0.8819124006478773,202202,0.0,0
7669,20220622,-41.126875626483084,15.811941131502124,202202,0.0,3
7670,20220623,45.80697536847339,37.01578693979849,202202,0.0,3
7671,20220625,-54.65107527109842,-136.8340684699632,202202,0.0,2
7672,20220626,-2.749529756770329,43.79668345062109,202202,0.0,3
7673,20220628,6.8980044191141445,133.11935403375816,202202,0.0,0
7674,20220629,-23.346595735016408,17.09259487046927,202202,0.0,2
7675,20220701,14.119485002162236,-149.1516802141017,202203,0.0,3
7676,20220702,57.919681777482296,-151.7138004582472,202203,0.0,0
7677,20220704,45.01803466227929,-38.75699318296566,202203,0.0,2
7678,20220706,36.53201366340831,30.153431098356265,202203,0.0,2
7679,20220707,23.3417812814925,-35.76017535563932,202203,0.0,1
7680,20220709,35.25481685545415,-24.864377161746376,202203,0.0,2
7681,20220710,47.63132093121743,22.234507459839534,202203,0.0,3
7682,20220712,17.02481435872886,127.59032505418259,202203,0.0,1
7683,20220713,55.840945594455945,-137.2602244164317,202203,0.0,3
7684,20220715,53.50155587316074,112.71160658897236,202203,0.0,0
7685,20220716,-33.66868626024792,-30.5612814078506,202203,0.0,2
7686,20220718,-4.542781527280148,17.794450123497825,202203,0.0,2
7687,20220719,-6.893699920767524,89.86360737878283,202203,0.0,1
7688,20220721,-0.5055734425915475,-166.24670652936624,202203,0.0,0
7689,20220722,43.24971145907328,-174.98223405083178,202203,0.0,1
7690,20220724,-9.850624241893449,-48.2206368499572,202203,0.0,3
7691,20220725,-49.34721964502043,-38.491218482966616,202203,0.0,1
7692,20220727,-36.065449814710036,-25.130594805627,202203,0.0,2
7693,20220728,51.127434523330095,-99.61538106378273,202203,0.0,0
7694,20220730,53.11568644035283,133.0651987331629,202203,0.0,3
7695,20220731,37.89317213238297,-122.5577355555122,202203,0.0,2
7696,20220802,0.05260215658320533,-179.39952885159113,202203,0.0,2
7697,20220803,-8.169809644638107,-123.6201144034342,202203,0.0,1
7698,20220805,32.1144963275313,60.427560015491565,202203,0.0,1
7699,20220806,-21.260782832459697,23.08145343927427,202203,0.0,3
7700,20220808,-4.539660773162197,-161.66071061881365,202203,0.0,0
7701,20220810,38.88903334350299,-59.98085286519364,202203,0.0,2
7702,20220811,-46.43740351292937,79.72259725999561,202203,0.0,1
7703,20220813,4.976572364381511,51.06294275182958,202203,0.0,1
7704,20220814,31.42215502640869,167.28938533250846,202203,0.0,0
7705,20220816,-51.875726914021826,109.40874098944158,202203,0.0,0
7706,20220817,-29.843944459052963,-168.9859056389809,202203,0.0,2
7707,20220819,-38.02803275796386,-164.72175902926426,202203,0.0,3
7708,20220820,-3.0694949170007533,38.996507526255726,202203,0.0,1
7709,20220822,-35.74284505736472,-136.15873806556337,202203,0.0,0
7710,20220823,-27.20550751009994,157.2398082272128,202203,0.0,0
7711,20220825,15.251873995551932,-54.886330876296256,202203,0.0,2
7712,20220826,42.0953698569911,-51.219410352624124,202203,0.0,0
7713,20220828,56.684274311384385,-117.32993248965455,202203,0.0,2
7714,20220829,49.29603654266501,-3.3658822253115375,202203,0.0,2
7715,20220831,58.20774183045248,95.96837281820285,202203,0.0,1
7716,20220901,-43.99266970914716,-87.72508571965957,202203,0.0,0
7717,20220903,1.1680006343817908,-30.473728361961406,202203,0.0,3
7718,20220904,38.70933686535213,28.666596550227354,202203,0.0,1
7719,20220906,55.28943864521325,69.13124647632856,202203,0.0,1
7720,20220907,-34.87737814006881,92.61599859732502,202203,0.0,2
7721,20220909,41.75361061395117,133.17184709328865,202203,0.0,3
7722,20220910,54.9305896287249,2.054221582117151,202203,0.0,0
7723,20220912,-32.98733689118572,35.67252844644696,202203,0.0,1
7724,20220914,33.345404302304075,-55.94718749875982,202203,0.0,2
7725,20220915,-20.032060293733757,40.08746534590907,202203,0.0,2
7726,20220917,-34.90906887378334,62.75598578926042,202203,0.0,3
7727,20220918,-0.6217644709288592,122.33987116028254,202203,0.0,2
7728,20220920,-17.195976968517982,134.3051917657245,202203,0.0,3
7729,20220921,30.596858352351518,-169.52615053958203,202203,0.0,2
7730,20220923,-39.92501780629162,-47.381737694670164,202203,0.0,2
7731,20220924,33.52927255881292,-98.58092302896476,202203,0.0,3
7732,20220926,-30.730364697508033,115.24097276831577,202203,0.0,3
7733,20220927,-33.6098713121026,-85.88351146878932,202203,0.0,0
7734,20220929,-30.568069228489946,147.58674834855123,202203,0.0,2
7735,20220930,-51.50670924068736,-57.48367516528285,202203,0.0,2
7736,20221002,-38.01282216888396,-22.396161207987518,202204,0.0,3
7737,20221003,11.560766721418616,166.57858912881875,202204,0.0,3
7738,20221005,-21.396452730179483,42.9027063810596,202204,0.0,0
7739,20221006,56.250219046614575,-93.80024268699661,202204,0.0,0
7740,20221008,5.624196356423454,28.316323271510328,202204,0.0,1
7741,20221009,-14.711776911849455,95.85081334744672,202204,0.0,1
7742,20221011,-34.28075940428089,98.41752154608912,202204,0.0,0
7743,20221012,11.89482323779282,156.9334067732213,202204,0.0,0
7744,20221014,-35.2610059932849,158.29674955960934,202204,0.0,1
7745,20221015,44.2792596247987,95.99965117937427,202204,0.0,0
7746,20221017,-47.752937839103325,30.346524568028883,202204,0.0,1
7747,20221019,57.796507804576436,92.12692709260898,202204,0.0,3
7748,20221020,8.10416675357638,22.705653074947577,202204,0.0,1
7749,20221022,25.638456964043726,96.88603158112335,202204,0.0,3
7750,20221023,13.714083427907141,-162.86756435226746,202204,0.0,3
7751,20221025,10.283232308291318,-61.96937029030815,202204,0.0,2
7752,20221026,-6.023721882977881,-5.102194484820785,202204,0.0,2
7753,20221028,41.957691673102644,149.55927018016843,202204,0.0,1
7754,20221029,-55.80055706319874,97.9913380627919,202204,0.0,2
7755,20221031,12.169006097020102,5.211328969699139,202204,0.0,2
7756,20221101,30.314320435614107,-21.318380653439647,202204,0.0,2
7757,20221103,31.42082025641885,29.838154917835595,202204,0.0,1
7758,20221104,-14.39929561932064,-120.49594482297479,202204,0.0,1
7759,20221106,19.573657871591493,34.38955848850037,202204,0.0,0
7760,20221107,20.858189662188124,-66.18897590877594,202204,0.0,3
7761,20221109,31.22679992798902,42.097627961300674,202204,0.0,0
7762,20221110,-20.478242516416863,-125.65433755936678,202204,0.0,0
7763,20221112,6.86620647112305,143.09472892470183,202204,0.0,2
7764,20221113,57.32892223616996,41.49884065299398,202204,0.0,0
7765,20221115,-22.724334333987187,-109.1166105021733,202204,0.0,3
7766,20221116,-44.105672748488395,-144.7285117587153,202204,0.0,2
7767,20221118,8.608643221658738,-129.6150956275867,202204,0.0,0
7768,20221119,-37.6518037424516,163.61396962076833,202204,0.0,1
7769,20221121,56.56482012572725,120.28093877299432,202204,0.0,2
7770,20221123,-22.88339014612589,18.45935531989926,202204,0.0,0
7771,20221124,-5.438257059738099,96.19107525566255,202204,0.0,2
7772,20221126,-53.5254237376839,-157.55700559772842,202204,0.0,3
7773,20221127,-46.789226883372564,0.20583164670824772,202204,0.0,3
7774,20221129,-34.72827065103708,-170.8421685482149,202204,0.0,2
7775,20221130,-56.355207905603116,112.49678865192908,202204,0.0,1
7776,20221202,-55.27335841948397,174.31240138874188,202204,0.0,3
7777,20221203,58.222456964577034,-131.51784951264975,202204,0.0,1
7778,20221205,-46.9952318042079,165.28139324883222,202204,0.0,1
7779,20221206,46.74263153745942,116.03634612451589,202204,0.0,1
7780,20221208,-37.330960437400506,112.96944779188925,202204,0.0,2
7781,20221209,-8.042130853076578,58.00970919885478,202204,0.0,2
7782,20221211,35.05790345906465,-47.17010680045979,202204,0.0,3
7783,20221212,27.196863299634174,34.17003580542138,202204,0.0,2
7784,20221214,36.048341373935514,26.185381886301343,202204,0.0,2
7785,20221215,36.502782197253524,138.03734952401845,202204,0.0,1
7786,20221217,-46.27439932172188,-153.63900852061167,202204,0.0,0
7787,20221218,31.650670815234875,-135.50098423436071,202204,0.0,2
7788,20221220,47.19874180192258,-118.24932193968681,202204,0.0,0
7789,20221221,-24.34706780327116,109.91900792043589,202204,0.0,1
7790,20221223,56.28599483452727,-28.534849595324403,202204,0.0,0
7791,20221224,1.658348126138577,-57.98376004020845,202204,0.0,1
7792,20221226,-10.143239546458702,111.33732213175779,202204,0.0,2
7793,20221228,-30.48542198682721,171.2308119847877,202204,0.0,1
7794,20221229,13.592683514115578,74.14118222350206,202204,0.0,1
7795,20221231,25.64721452356048,4.858507727055979,202204,0.0,0
7796,20230101,-50.28961562137232,-78.31583263099998,202301,0.0,3
7797,20230103,-54.53995276725198,82.95686561421559,202301,0.0,0
7798,20230104,-54.6484045739031,138.65493533302003,202301,0.0,3
7799,20230106,42.79548694552875,6.15196577765397,202301,0.0,3
7800,20230107,52.045248294202594,-103.37546042670341,202301,0.0,1
7801,20230109,-26.97561227218216,94.17063598424812,202301,0.0,0
7802,20230110,-29.635389639457493,-63.91328375875854,202301,0.0,1
7803,20230112,42.658495294713106,-32.30063385063727,202301,0.0,3
7804,20230113,-26.03592875305685,94.80800850584262,202301,0.0,3
7805,20230115,27.188699958654368,-9.361063678981992,202301,0.0,2
7806,20230116,9.046646195055246,41.59836007066801,202301,0.0,1
7807,20230118,-21.366146795659326,-66.85260678343005,202301,0.0,2
7808,20230119,-7.146407053129813,176.92161326655355,202301,0.0,2
7809,20230121,7.592711908046823,-177.95335978828064,202301,0.0,0
7810,20230122,-51.34357480367066,125.54191709261761,202301,0.0,3
7811,20230124,52.99241651436573,64.43616877699918,202301,0.0,2
7812,20230125,-32.83522110401065,-85.60322398764521,202301,0.0,2
7813,20230127,-22.33965182811034,-139.3110300949932,202301,0.0,2
7814,20230129,42.34289308136589,-7.356113693607284,202301,0.0,1
7815,20230130,-20.224873395666904,-118.8675771263969,202301,0.0,0
7816,20230201,19.377659710184673,16.567339661202396,202301,0.0,1
7817,20230202,49.543216854815256,-129.1735467266489,202301,0.0,2
7818,20230204,22.676934018733505,-58.963420026324826,202301,0.0,2
7819,20230205,15.175132034317258,86.02157324199732,202301,0.0,2
7820,20230207,-31.834697973997915,-10.975815015027337,202301,0.0,1
7821,20230208,19.65342482630365,73.84712209949797,202301,0.0,2
7822,20230210,-12.019066655933749,125.59129495326079,202301,0.0,2
7823,20230211,14.618407300861506,116.07177726326665,202301,0.0,0
7824,20230213,22.372389987600428,150.76266493517733,202301,0.0,1
7825,20230214,-19.761294769927574,-20.466285608662133,202301,0.0,3
7826,20230216,-30.59758399394773,-3.7427365726526034,202301,0.0,0
7827,20230217,1.366104270457214,-158.51036794429027,202301,0.0,2
7828,20230219,57.071665738149875,62.55872907986779,202301,0.0,3
7829,20230220,-33.173616853604315,-62.2500910493667,202301,0.0,3
7830,20230222,11.678012027090332,-74.10821159297114,202301,0.0,1
7831,20230223,42.38044157395504,-155.10638240885916,202301,0.0,3
7832,20230225,28.454084288713233,155.6032754904561,202301,0.0,1
7833,20230226,-25.396713940215186,-72.87607832761697,202301,0.0,0
7834,20230228,-9.89372181968178,-171.3800259776138,202301,0.0,0
7835,20230301,40.13112907501943,-157.40475022304093,202301,0.0,3
7836,20230303,-41.03887028028073,170.77955136357895,202301,0.0,2
7837,20230305,17.902694672112943,29.930067262055076,202301,0.0,0
7838,20230306,-54.02335403368181,-17.631585205506127,202301,0.0,3
7839,20230308,8.58354936486171,141.2670729696331,202301,0.0,1
7840,20230309,-45.853048008117035,58.53238723256038,202301,0.0,2
7841,20230311,-1.940615963774306,-159.14273761003645,202301,0.0,0
